delivery_id,order_id,driver_id,estimated_minutes,actual_minutes
2493,2493,25,35,78
2494,2494,235,28,58
2495,2495,152,42,35
2496,2496,40,59,69
2497,2497,168,26,66
2498,2498,212,45,45
2499,2499,235,15,22
2500,2500,1,27,31
2501,2501,30,44,71
2502,2502,1,11,40
2503,2503,56,56,43
2504,2504,87,33,47
2505,2505,48,21,18
2506,2506,242,13,48
2507,2507,64,49,25
2508,2508,160,20,26
2509,2509,115,29,79
2510,2510,201,17,70
2511,2511,117,51,52
2512,2512,142,31,22
2513,2513,115,24,35
2514,2514,4,22,72
2515,2515,203,10,52
2516,2516,126,52,67
2517,2517,80,47,36
2518,2518,3,23,30
2519,2519,3,33,26
2520,2520,91,36,76
2521,2521,214,23,28
2522,2522,68,46,28
2523,2523,133,43,74
2524,2524,130,48,53
2525,2525,184,56,46
2526,2526,86,19,42
2527,2527,65,48,44
2528,2528,155,37,12
2529,2529,241,12,65
2530,2530,139,19,15
2531,2531,56,19,73
2532,2532,41,40,80
2533,2533,68,11,20
2534,2534,124,10,67
2535,2535,137,32,32
2536,2536,212,41,28
2537,2537,195,40,66
2538,2538,181,47,10
2539,2539,73,17,36
2540,2540,163,14,24
2541,2541,178,47,53
2542,2542,122,43,44
2543,2543,149,59,32
2544,2544,84,51,54
2545,2545,241,47,46
2546,2546,28,13,65
2547,2547,18,47,60
2548,2548,159,33,56
2549,2549,183,26,56
2550,2550,32,26,64
2551,2551,215,22,46
2552,2552,213,36,39
2553,2553,247,39,49
2554,2554,112,23,47
2555,2555,86,21,53
2556,2556,16,16,22
2557,2557,250,11,39
2558,2558,66,22,65
2559,2559,90,41,42
2560,2560,166,54,21
2561,2561,188,59,63
2562,2562,18,31,61
2563,2563,118,30,80
2564,2564,233,14,55
2565,2565,218,16,55
2566,2566,101,46,12
2567,2567,188,37,74
2568,2568,165,57,38
2569,2569,221,57,79
2570,2570,235,22,79
2571,2571,223,50,20
2572,2572,5,13,33
2573,2573,27,47,69
2574,2574,39,44,31
2575,2575,77,48,41
2576,2576,186,41,15
2577,2577,194,21,75
2578,2578,248,11,79
2579,2579,153,30,66
2580,2580,128,41,39
2581,2581,97,16,30
2582,2582,95,33,51
2583,2583,191,43,25
2584,2584,116,40,67
2585,2585,49,32,36
2586,2586,21,12,66
2587,2587,14,49,17
2588,2588,179,25,53
2589,2589,204,39,40
2590,2590,184,15,10
2591,2591,102,18,25
2592,2592,204,55,44
2593,2593,92,25,58
2594,2594,18,34,65
2595,2595,250,12,31
2596,2596,72,54,69
2597,2597,41,30,54
2598,2598,100,54,26
2599,2599,35,13,41
2600,2600,78,23,69
2601,2601,227,53,14
2602,2602,227,43,33
2603,2603,17,47,12
2604,2604,5,53,76
2605,2605,106,40,65
2606,2606,104,53,42
2607,2607,58,47,53
2608,2608,144,50,36
2609,2609,81,51,18
2610,2610,101,21,33
2611,2611,76,46,54
2612,2612,175,47,63
2613,2613,94,16,47
2614,2614,154,50,26
2615,2615,191,22,58
2616,2616,228,15,52
2617,2617,149,19,45
2618,2618,163,39,69
2619,2619,1,31,77
2620,2620,39,23,11
2621,2621,210,38,64
2622,2622,21,55,37
2623,2623,79,49,16
2624,2624,81,22,64
2625,2625,86,29,66
2626,2626,28,51,76
2627,2627,140,46,54
2628,2628,206,51,64
2629,2629,120,38,62
2630,2630,95,31,69
2631,2631,165,14,24
2632,2632,160,34,29
2633,2633,46,13,46
2634,2634,116,58,39
2635,2635,52,35,30
2636,2636,77,48,65
2637,2637,104,38,41
2638,2638,186,46,52
2639,2639,120,22,28
2640,2640,123,18,72
2641,2641,235,60,62
2642,2642,235,19,21
2643,2643,106,50,73
2644,2644,151,21,57
2645,2645,140,28,56
2646,2646,124,58,58
2647,2647,54,56,24
2648,2648,17,14,78
2649,2649,130,25,40
2650,2650,9,20,50
2651,2651,116,46,43
2652,2652,220,44,70
2653,2653,51,20,56
2654,2654,117,26,10
2655,2655,15,54,17
2656,2656,244,30,29
2657,2657,114,15,51
2658,2658,177,38,31
2659,2659,35,24,59
2660,2660,31,37,19
2661,2661,55,55,23
2662,2662,76,40,72
2663,2663,46,42,77
2664,2664,191,51,31
2665,2665,84,46,56
2666,2666,200,48,36
2667,2667,32,43,27
2668,2668,198,15,26
2669,2669,183,56,30
2670,2670,125,45,19
2671,2671,38,28,41
2672,2672,25,34,33
2673,2673,92,37,72
2674,2674,86,28,62
2675,2675,98,29,67
2676,2676,179,58,38
2677,2677,64,11,44
2678,2678,211,11,31
2679,2679,3,23,80
2680,2680,32,16,49
2681,2681,150,34,21
2682,2682,1,16,19
2683,2683,60,52,39
2684,2684,133,54,17
2685,2685,166,59,38
2686,2686,40,16,61
2687,2687,49,53,50
2688,2688,118,53,60
2689,2689,137,43,62
2690,2690,51,54,24
2691,2691,53,56,25
2692,2692,119,35,28
2693,2693,13,44,34
2694,2694,197,25,16
2695,2695,89,25,33
2696,2696,38,32,14
2697,2697,9,52,47
2698,2698,48,16,77
2699,2699,2,57,69
2700,2700,207,54,80
2701,2701,193,30,16
2702,2702,67,38,77
2703,2703,171,16,25
2704,2704,167,50,61
2705,2705,170,19,48
2706,2706,51,16,29
2707,2707,93,47,34
2708,2708,61,40,73
2709,2709,187,44,25
2710,2710,228,38,34
2711,2711,179,20,50
2712,2712,164,19,61
2713,2713,53,44,38
2714,2714,153,51,13
2715,2715,145,21,74
2716,2716,121,60,35
2717,2717,209,56,74
2718,2718,124,43,58
2719,2719,35,13,42
2720,2720,7,41,18
2721,2721,41,30,29
2722,2722,183,32,18
2723,2723,130,35,14
2724,2724,106,42,48
2725,2725,163,33,68
2726,2726,6,15,42
2727,2727,67,50,40
2728,2728,195,54,15
2729,2729,119,58,70
2730,2730,173,59,78
2731,2731,202,26,50
2732,2732,115,11,50
2733,2733,149,37,44
2734,2734,188,59,25
2735,2735,46,32,38
2736,2736,36,23,30
2737,2737,23,60,51
2738,2738,6,14,39
2739,2739,186,23,33
2740,2740,215,30,54
2741,2741,47,34,68
2742,2742,53,41,65
2743,2743,175,39,32
2744,2744,243,38,61
2745,2745,248,45,62
2746,2746,144,49,35
2747,2747,131,24,72
2748,2748,228,12,63
2749,2749,242,23,26
2750,2750,17,33,46
2751,2751,26,21,30
2752,2752,159,45,50
2753,2753,141,57,53
2754,2754,234,49,28
2755,2755,113,38,36
2756,2756,31,53,13
2757,2757,193,15,43
2758,2758,184,32,29
2759,2759,145,38,78
2760,2760,189,55,63
2761,2761,88,30,67
2762,2762,11,26,10
2763,2763,96,40,64
2764,2764,223,32,78
2765,2765,180,10,26
2766,2766,162,13,11
2767,2767,7,53,14
2768,2768,212,34,23
2769,2769,132,12,59
2770,2770,121,60,64
2771,2771,236,55,14
2772,2772,33,49,72
2773,2773,218,54,73
2774,2774,209,12,65
2775,2775,48,44,64
2776,2776,205,44,78
2777,2777,167,40,71
2778,2778,204,15,55
2779,2779,127,32,46
2780,2780,150,39,59
2781,2781,44,13,28
2782,2782,102,42,22
2783,2783,9,33,20
2784,2784,42,19,23
2785,2785,179,49,22
2786,2786,53,18,33
2787,2787,193,53,41
2788,2788,99,37,41
2789,2789,212,60,23
2790,2790,123,24,38
2791,2791,200,22,29
2792,2792,190,32,32
2793,2793,192,28,79
2794,2794,58,26,56
2795,2795,214,28,15
2796,2796,91,24,60
2797,2797,68,27,67
2798,2798,143,50,64
2799,2799,54,40,63
2800,2800,107,35,28
2801,2801,237,57,31
2802,2802,103,27,18
2803,2803,229,17,74
2804,2804,162,48,49
2805,2805,186,14,29
2806,2806,204,48,57
2807,2807,145,44,44
2808,2808,166,48,13
2809,2809,43,50,18
2810,2810,18,16,39
2811,2811,53,30,34
2812,2812,140,14,74
2813,2813,209,47,72
2814,2814,94,40,30
2815,2815,230,41,67
2816,2816,22,44,77
2817,2817,212,14,79
2818,2818,141,34,46
2819,2819,184,51,24
2820,2820,143,14,24
2821,2821,126,21,65
2822,2822,250,17,20
2823,2823,84,17,35
2824,2824,231,46,76
2825,2825,75,16,78
2826,2826,125,46,46
2827,2827,243,45,69
2828,2828,111,16,68
2829,2829,3,48,78
2830,2830,51,23,19
2831,2831,58,18,18
2832,2832,198,12,40
2833,2833,19,23,42
2834,2834,104,45,13
2835,2835,150,44,38
2836,2836,236,39,34
2837,2837,5,45,53
2838,2838,144,46,74
2839,2839,100,51,38
2840,2840,65,34,51
2841,2841,148,14,54
2842,2842,7,11,38
2843,2843,101,14,59
2844,2844,239,28,36
2845,2845,41,37,41
2846,2846,171,55,18
2847,2847,181,38,65
2848,2848,177,40,62
2849,2849,221,46,58
2850,2850,167,34,19
2851,2851,19,26,79
2852,2852,80,18,21
2853,2853,120,56,62
2854,2854,35,33,20
2855,2855,200,46,11
2856,2856,44,52,66
2857,2857,123,27,40
2858,2858,97,12,69
2859,2859,246,36,61
2860,2860,78,25,32
2861,2861,191,25,74
2862,2862,229,11,64
2863,2863,172,35,38
2864,2864,209,33,23
2865,2865,89,35,44
2866,2866,53,38,43
2867,2867,64,30,80
2868,2868,9,49,74
2869,2869,222,47,73
2870,2870,20,43,39
2871,2871,158,25,60
2872,2872,29,40,59
2873,2873,230,36,32
2874,2874,58,23,15
2875,2875,35,60,57
2876,2876,12,28,33
2877,2877,219,54,16
2878,2878,182,22,15
2879,2879,156,19,52
2880,2880,52,36,64
2881,2881,24,40,75
2882,2882,227,12,78
2883,2883,180,40,10
2884,2884,191,43,63
2885,2885,119,36,52
2886,2886,160,18,14
2887,2887,100,34,14
2888,2888,127,44,78
2889,2889,173,18,17
2890,2890,205,12,57
2891,2891,105,29,21
2892,2892,53,15,47
2893,2893,47,43,49
2894,2894,28,31,42
2895,2895,26,60,64
2896,2896,28,46,52
2897,2897,110,45,35
2898,2898,78,48,16
2899,2899,217,49,43
2900,2900,214,23,12
2901,2901,174,29,42
2902,2902,194,11,12
2903,2903,70,17,14
2904,2904,175,48,48
2905,2905,202,18,60
2906,2906,118,16,17
2907,2907,96,28,40
2908,2908,171,14,56
2909,2909,171,43,47
2910,2910,77,15,56
2911,2911,158,45,31
2912,2912,140,34,15
2913,2913,162,43,54
2914,2914,170,16,14
2915,2915,136,21,29
2916,2916,171,52,64
2917,2917,20,48,55
2918,2918,95,47,73
2919,2919,66,36,14
2920,2920,120,16,43
2921,2921,44,23,57
2922,2922,104,11,28
2923,2923,228,54,78
2924,2924,23,51,32
2925,2925,37,10,70
2926,2926,115,24,26
2927,2927,47,43,59
2928,2928,120,53,11
2929,2929,149,36,76
2930,2930,216,22,50
2931,2931,86,60,75
2932,2932,119,24,45
2933,2933,169,10,56
2934,2934,132,53,69
2935,2935,12,23,78
2936,2936,120,19,51
2937,2937,244,26,63
2938,2938,206,15,79
2939,2939,231,11,71
2940,2940,138,54,45
2941,2941,39,22,41
2942,2942,5,52,31
2943,2943,108,27,15
2944,2944,246,48,62
2945,2945,216,17,45
2946,2946,131,16,77
2947,2947,35,39,12
2948,2948,235,34,78
2949,2949,120,37,20
2950,2950,169,55,75
2951,2951,21,21,57
2952,2952,170,51,65
2953,2953,117,46,33
2954,2954,187,45,78
2955,2955,9,34,75
2956,2956,77,15,62
2957,2957,218,12,73
2958,2958,74,53,60
2959,2959,218,58,24
2960,2960,120,18,54
2961,2961,68,20,12
2962,2962,104,36,13
2963,2963,27,33,11
2964,2964,105,32,27
2965,2965,151,58,77
2966,2966,51,26,23
2967,2967,178,35,34
2968,2968,29,45,67
2969,2969,218,54,69
2970,2970,195,24,40
2971,2971,10,56,12
2972,2972,87,43,61
2973,2973,160,39,26
2974,2974,178,38,59
2975,2975,115,48,26
2976,2976,10,32,33
2977,2977,114,53,25
2978,2978,173,10,43
2979,2979,198,31,78
2980,2980,141,32,64
2981,2981,123,45,64
2982,2982,199,29,38
2983,2983,73,57,42
2984,2984,239,47,11
2985,2985,155,31,76
2986,2986,128,16,24
2987,2987,1,30,59
2988,2988,120,58,11
2989,2989,189,21,26
2990,2990,178,21,44
2991,2991,71,31,69
2992,2992,172,50,23
2993,2993,238,49,35
2994,2994,203,46,64
2995,2995,190,28,52
2996,2996,233,54,22
2997,2997,52,43,27
2998,2998,126,34,60
2999,2999,166,23,68
3000,3000,138,40,77
3001,3001,57,21,18
3002,3002,6,60,14
3003,3003,102,29,69
3004,3004,25,34,57
3005,3005,205,27,58
3006,3006,146,14,78
3007,3007,240,38,37
3008,3008,7,18,11
3009,3009,246,20,76
3010,3010,27,42,76
3011,3011,142,41,49
3012,3012,222,40,49
3013,3013,27,37,71
3014,3014,182,10,22
3015,3015,100,26,79
3016,3016,125,26,72
3017,3017,248,54,41
3018,3018,133,35,18
3019,3019,226,49,11
3020,3020,186,33,22
3021,3021,185,52,62
3022,3022,222,36,37
3023,3023,36,58,50
3024,3024,250,52,29
3025,3025,172,11,49
3026,3026,5,35,49
3027,3027,171,48,31
3028,3028,149,39,55
3029,3029,32,53,78
3030,3030,233,30,45
3031,3031,117,53,77
3032,3032,220,41,30
3033,3033,213,42,28
3034,3034,58,41,18
3035,3035,174,31,14
3036,3036,15,56,76
3037,3037,96,10,43
3038,3038,148,42,26
3039,3039,48,26,26
3040,3040,67,49,74
3041,3041,32,25,69
3042,3042,9,11,62
3043,3043,119,56,11
3044,3044,26,34,31
3045,3045,109,58,12
3046,3046,141,40,68
3047,3047,189,36,30
3048,3048,97,32,23
3049,3049,80,17,57
3050,3050,134,26,62
3051,3051,151,54,48
3052,3052,178,25,69
3053,3053,200,38,64
3054,3054,20,31,42
3055,3055,45,49,68
3056,3056,116,56,26
3057,3057,159,29,23
3058,3058,25,43,53
3059,3059,246,42,56
3060,3060,7,50,80
3061,3061,192,19,61
3062,3062,85,29,69
3063,3063,174,11,32
3064,3064,142,58,16
3065,3065,119,21,10
3066,3066,52,40,51
3067,3067,122,30,60
3068,3068,126,48,15
3069,3069,238,56,72
3070,3070,166,60,36
3071,3071,184,12,33
3072,3072,250,36,46
3073,3073,102,37,80
3074,3074,96,13,46
3075,3075,169,50,64
3076,3076,84,43,13
3077,3077,12,12,34
3078,3078,84,38,45
3079,3079,187,57,77
3080,3080,56,39,40
3081,3081,137,26,24
3082,3082,195,10,53
3083,3083,189,40,69
3084,3084,83,32,74
3085,3085,164,15,58
3086,3086,187,19,57
3087,3087,101,23,41
3088,3088,201,44,16
3089,3089,88,20,63
3090,3090,5,50,12
3091,3091,10,40,23
3092,3092,160,50,68
3093,3093,126,42,51
3094,3094,89,35,40
3095,3095,12,47,20
3096,3096,164,28,43
3097,3097,7,59,61
3098,3098,17,26,46
3099,3099,25,48,64
3100,3100,155,24,29
3101,3101,219,17,62
3102,3102,226,42,23
3103,3103,128,27,65
3104,3104,232,18,13
3105,3105,11,13,32
3106,3106,235,59,80
3107,3107,18,58,14
3108,3108,216,53,37
3109,3109,140,13,10
3110,3110,162,23,33
3111,3111,231,60,47
3112,3112,230,42,27
3113,3113,159,52,19
3114,3114,198,13,39
3115,3115,247,35,37
3116,3116,234,53,59
3117,3117,213,52,15
3118,3118,230,51,70
3119,3119,26,41,34
3120,3120,245,56,63
3121,3121,182,38,56
3122,3122,238,13,33
3123,3123,176,37,14
3124,3124,106,33,64
3125,3125,209,16,49
3126,3126,218,35,47
3127,3127,94,31,46
3128,3128,153,47,50
3129,3129,65,22,38
3130,3130,51,24,34
3131,3131,46,35,53
3132,3132,19,49,42
3133,3133,92,28,10
3134,3134,165,36,26
3135,3135,203,33,14
3136,3136,231,39,75
3137,3137,106,29,17
3138,3138,134,46,58
3139,3139,25,30,12
3140,3140,163,27,15
3141,3141,101,11,12
3142,3142,132,33,35
3143,3143,238,60,45
3144,3144,108,42,41
3145,3145,25,28,37
3146,3146,1,48,51
3147,3147,220,10,40
3148,3148,99,36,35
3149,3149,43,52,68
3150,3150,152,58,29
3151,3151,67,44,37
3152,3152,52,28,70
3153,3153,164,19,66
3154,3154,215,18,40
3155,3155,94,12,47
3156,3156,192,52,77
3157,3157,138,45,44
3158,3158,151,36,56
3159,3159,137,24,37
3160,3160,159,41,44
3161,3161,154,45,39
3162,3162,173,19,61
3163,3163,231,23,50
3164,3164,217,14,35
3165,3165,119,24,35
3166,3166,55,56,71
3167,3167,99,45,24
3168,3168,8,42,10
3169,3169,225,47,31
3170,3170,11,11,47
3171,3171,80,56,51
3172,3172,161,28,12
3173,3173,89,36,10
3174,3174,207,14,16
3175,3175,179,57,59
3176,3176,176,35,72
3177,3177,136,24,76
3178,3178,6,35,18
3179,3179,199,36,32
3180,3180,146,34,75
3181,3181,152,43,13
3182,3182,7,17,70
3183,3183,10,42,53
3184,3184,208,41,51
3185,3185,98,15,10
3186,3186,169,15,49
3187,3187,64,33,25
3188,3188,245,48,39
3189,3189,152,51,52
3190,3190,68,35,64
3191,3191,250,34,55
3192,3192,118,24,54
3193,3193,9,49,19
3194,3194,232,22,74
3195,3195,88,34,64
3196,3196,76,37,12
3197,3197,197,59,65
3198,3198,189,27,46
3199,3199,69,39,49
3200,3200,182,41,26
3201,3201,163,33,69
3202,3202,160,20,71
3203,3203,230,28,34
3204,3204,122,31,53
3205,3205,45,43,66
3206,3206,202,16,45
3207,3207,7,30,47
3208,3208,211,20,68
3209,3209,70,54,77
3210,3210,209,53,59
3211,3211,216,14,78
3212,3212,110,37,19
3213,3213,59,51,40
3214,3214,33,55,63
3215,3215,23,45,64
3216,3216,177,45,28
3217,3217,233,56,37
3218,3218,95,60,75
3219,3219,47,10,17
3220,3220,31,13,28
3221,3221,84,20,28
3222,3222,31,39,79
3223,3223,190,46,22
3224,3224,148,28,38
3225,3225,186,22,12
3226,3226,49,33,66
3227,3227,56,59,33
3228,3228,83,53,76
3229,3229,86,17,11
3230,3230,220,14,54
3231,3231,79,12,33
3232,3232,211,34,61
3233,3233,1,43,52
3234,3234,191,58,13
3235,3235,135,31,38
3236,3236,238,52,29
3237,3237,247,16,23
3238,3238,240,24,78
3239,3239,62,49,38
3240,3240,122,58,23
3241,3241,184,25,56
3242,3242,19,17,64
3243,3243,93,30,26
3244,3244,1,15,35
3245,3245,180,26,10
3246,3246,116,58,69
3247,3247,29,20,19
3248,3248,143,57,58
3249,3249,135,32,75
3250,3250,124,13,45
3251,3251,208,11,78
3252,3252,210,42,80
3253,3253,234,17,10
3254,3254,78,34,69
3255,3255,229,22,46
3256,3256,156,18,60
3257,3257,126,33,44
3258,3258,217,42,46
3259,3259,13,60,46
3260,3260,84,15,77
3261,3261,55,40,46
3262,3262,97,23,29
3263,3263,178,45,40
3264,3264,239,45,15
3265,3265,112,32,32
3266,3266,152,15,74
3267,3267,78,29,31
3268,3268,143,32,48
3269,3269,171,39,70
3270,3270,45,44,11
3271,3271,172,43,37
3272,3272,43,39,56
3273,3273,22,35,41
3274,3274,147,42,72
3275,3275,128,45,28
3276,3276,4,31,44
3277,3277,60,54,40
3278,3278,138,60,78
3279,3279,118,50,74
3280,3280,82,37,29
3281,3281,147,16,29
3282,3282,95,36,77
3283,3283,20,16,24
3284,3284,37,40,38
3285,3285,142,24,27
3286,3286,45,40,72
3287,3287,147,21,21
3288,3288,26,25,25
3289,3289,106,57,74
3290,3290,100,16,67
3291,3291,206,45,68
3292,3292,48,58,25
3293,3293,149,15,36
3294,3294,183,23,39
3295,3295,10,50,77
3296,3296,59,28,45
3297,3297,184,57,71
3298,3298,195,39,22
3299,3299,117,29,67
3300,3300,173,23,43
3301,3301,121,35,59
3302,3302,76,53,28
3303,3303,118,54,53
3304,3304,222,35,58
3305,3305,226,20,49
3306,3306,153,20,35
3307,3307,73,10,73
3308,3308,150,49,16
3309,3309,66,16,61
3310,3310,200,50,48
3311,3311,114,11,62
3312,3312,103,30,55
3313,3313,141,44,67
3314,3314,111,37,56
3315,3315,161,45,21
3316,3316,250,11,37
3317,3317,114,32,31
3318,3318,53,37,57
3319,3319,11,32,37
3320,3320,112,28,50
3321,3321,168,57,25
3322,3322,89,52,25
3323,3323,205,12,74
3324,3324,32,26,72
3325,3325,158,60,39
3326,3326,39,10,15
3327,3327,208,59,30
3328,3328,73,17,53
3329,3329,66,45,43
3330,3330,152,46,69
3331,3331,48,40,20
3332,3332,200,42,45
3333,3333,136,28,23
3334,3334,193,22,67
3335,3335,49,57,66
3336,3336,163,22,41
3337,3337,145,33,80
3338,3338,115,59,28
3339,3339,143,54,28
3340,3340,197,43,50
3341,3341,100,51,26
3342,3342,161,39,24
3343,3343,139,24,11
3344,3344,152,18,15
3345,3345,96,53,16
3346,3346,140,58,13
3347,3347,182,38,75
3348,3348,77,43,60
3349,3349,242,54,38
3350,3350,139,42,62
3351,3351,41,40,47
3352,3352,66,12,55
3353,3353,11,14,38
3354,3354,249,22,63
3355,3355,68,52,59
3356,3356,213,30,59
3357,3357,29,43,24
3358,3358,39,44,21
3359,3359,19,21,29
3360,3360,38,54,76
3361,3361,25,53,76
3362,3362,237,27,42
3363,3363,109,30,14
3364,3364,15,17,44
3365,3365,191,48,52
3366,3366,182,43,74
3367,3367,244,12,14
3368,3368,149,57,37
3369,3369,134,35,50
3370,3370,76,19,57
3371,3371,14,48,51
3372,3372,80,11,34
3373,3373,230,27,74
3374,3374,201,39,73
3375,3375,131,58,32
3376,3376,185,19,77
3377,3377,39,59,16
3378,3378,104,30,44
3379,3379,119,35,66
3380,3380,58,14,35
3381,3381,237,53,11
3382,3382,182,29,36
3383,3383,14,50,37
3384,3384,110,40,75
3385,3385,49,52,23
3386,3386,148,14,80
3387,3387,112,45,51
3388,3388,17,51,27
3389,3389,237,49,48
3390,3390,29,10,25
3391,3391,155,55,64
3392,3392,81,44,66
3393,3393,205,11,54
3394,3394,35,52,17
3395,3395,199,35,47
3396,3396,141,58,18
3397,3397,122,48,27
3398,3398,19,44,73
3399,3399,207,17,10
3400,3400,157,31,15
3401,3401,222,12,35
3402,3402,14,11,68
3403,3403,135,19,15
3404,3404,237,39,49
3405,3405,91,18,20
3406,3406,189,59,11
3407,3407,156,45,60
3408,3408,154,47,26
3409,3409,28,53,27
3410,3410,130,20,33
3411,3411,232,28,12
3412,3412,19,56,42
3413,3413,136,16,28
3414,3414,143,22,39
3415,3415,181,47,38
3416,3416,70,36,16
3417,3417,50,45,52
3418,3418,111,49,67
3419,3419,166,52,68
3420,3420,188,60,11
3421,3421,62,29,58
3422,3422,115,18,19
3423,3423,53,53,14
3424,3424,133,16,30
3425,3425,113,53,70
3426,3426,188,30,69
3427,3427,129,42,12
3428,3428,58,40,74
3429,3429,100,25,51
3430,3430,21,56,25
3431,3431,84,21,49
3432,3432,27,49,15
3433,3433,68,60,19
3434,3434,60,34,65
3435,3435,94,56,79
3436,3436,247,15,76
3437,3437,168,14,39
3438,3438,136,24,32
3439,3439,25,31,42
3440,3440,87,41,36
3441,3441,138,57,19
3442,3442,148,33,24
3443,3443,204,14,38
3444,3444,162,32,72
3445,3445,130,19,69
3446,3446,112,22,61
3447,3447,165,18,55
3448,3448,144,58,18
3449,3449,183,12,41
3450,3450,163,44,66
3451,3451,203,21,25
3452,3452,182,19,15
3453,3453,4,19,66
3454,3454,79,26,48
3455,3455,165,41,70
3456,3456,108,54,40
3457,3457,193,45,38
3458,3458,229,13,33
3459,3459,249,53,77
3460,3460,236,50,27
3461,3461,229,40,78
3462,3462,153,19,26
3463,3463,90,29,32
3464,3464,71,46,44
3465,3465,246,56,76
3466,3466,233,18,30
3467,3467,58,25,70
3468,3468,227,47,49
3469,3469,195,28,23
3470,3470,72,52,39
3471,3471,162,45,60
3472,3472,59,36,42
3473,3473,240,24,61
3474,3474,249,14,79
3475,3475,150,21,17
3476,3476,52,54,75
3477,3477,128,11,43
3478,3478,58,20,75
3479,3479,247,27,14
3480,3480,82,36,42
3481,3481,225,29,34
3482,3482,84,15,52
3483,3483,192,48,32
3484,3484,238,58,14
3485,3485,17,38,25
3486,3486,167,32,11
3487,3487,119,27,53
3488,3488,40,21,36
3489,3489,102,44,27
3490,3490,17,37,79
3491,3491,235,40,69
3492,3492,104,30,40
3493,3493,31,54,46
3494,3494,103,27,68
3495,3495,130,26,47
3496,3496,57,35,27
3497,3497,175,39,26
3498,3498,119,45,43
3499,3499,172,10,28
3500,3500,172,24,54
3501,3501,173,41,32
3502,3502,131,35,30
3503,3503,209,29,57
3504,3504,88,19,18
3505,3505,149,12,65
3506,3506,6,17,56
3507,3507,250,19,50
3508,3508,212,18,41
3509,3509,230,46,31
3510,3510,35,14,35
3511,3511,78,53,55
3512,3512,135,44,77
3513,3513,250,43,34
3514,3514,137,16,22
3515,3515,223,58,19
3516,3516,160,59,61
3517,3517,81,58,37
3518,3518,61,24,64
3519,3519,84,25,76
3520,3520,78,12,32
3521,3521,57,21,13
3522,3522,10,30,62
3523,3523,18,14,75
3524,3524,11,25,11
3525,3525,11,50,24
3526,3526,34,59,32
3527,3527,239,55,42
3528,3528,31,49,73
3529,3529,31,60,39
3530,3530,53,35,53
3531,3531,22,57,10
3532,3532,179,10,29
3533,3533,150,35,34
3534,3534,145,32,39
3535,3535,88,29,63
3536,3536,158,45,53
3537,3537,204,40,29
3538,3538,59,41,14
3539,3539,133,53,70
3540,3540,108,48,18
3541,3541,226,50,10
3542,3542,133,28,32
3543,3543,207,47,35
3544,3544,119,47,26
3545,3545,67,30,35
3546,3546,120,49,29
3547,3547,80,57,60
3548,3548,107,34,36
3549,3549,83,29,61
3550,3550,224,54,64
3551,3551,107,10,49
3552,3552,205,10,46
3553,3553,161,36,26
3554,3554,105,48,20
3555,3555,183,17,75
3556,3556,40,21,37
3557,3557,111,53,77
3558,3558,224,16,35
3559,3559,87,12,67
3560,3560,158,55,62
3561,3561,247,10,33
3562,3562,17,46,13
3563,3563,204,15,22
3564,3564,141,12,64
3565,3565,186,40,60
3566,3566,157,23,34
3567,3567,203,40,39
3568,3568,165,36,58
3569,3569,61,19,39
3570,3570,59,21,27
3571,3571,22,39,79
3572,3572,49,56,57
3573,3573,38,40,58
3574,3574,100,25,68
3575,3575,229,33,51
3576,3576,164,34,34
3577,3577,153,35,70
3578,3578,92,42,19
3579,3579,7,20,13
3580,3580,15,46,43
3581,3581,13,11,70
3582,3582,95,41,63
3583,3583,153,32,38
3584,3584,181,31,76
3585,3585,231,29,43
3586,3586,179,31,16
3587,3587,67,14,39
3588,3588,73,11,55
3589,3589,79,31,67
3590,3590,48,43,57
3591,3591,187,56,60
3592,3592,76,25,10
3593,3593,129,51,47
3594,3594,223,22,80
3595,3595,57,58,54
3596,3596,174,51,36
3597,3597,87,11,20
3598,3598,220,18,23
3599,3599,19,40,64
3600,3600,206,22,30
3601,3601,93,55,28
3602,3602,95,28,37
3603,3603,30,29,26
3604,3604,230,35,14
3605,3605,25,43,29
3606,3606,126,48,50
3607,3607,205,49,51
3608,3608,227,12,71
3609,3609,110,15,46
3610,3610,164,45,20
3611,3611,231,20,39
3612,3612,41,48,13
3613,3613,148,15,34
3614,3614,164,35,60
3615,3615,100,12,19
3616,3616,52,57,13
3617,3617,143,56,37
3618,3618,187,51,59
3619,3619,237,22,25
3620,3620,70,28,76
3621,3621,239,56,44
3622,3622,183,34,73
3623,3623,44,21,29
3624,3624,218,20,31
3625,3625,204,39,45
3626,3626,104,49,66
3627,3627,11,35,49
3628,3628,207,30,28
3629,3629,193,31,46
3630,3630,128,43,27
3631,3631,92,16,78
3632,3632,78,18,79
3633,3633,238,27,60
3634,3634,188,34,34
3635,3635,229,38,40
3636,3636,162,37,14
3637,3637,154,31,24
3638,3638,119,39,78
3639,3639,90,41,66
3640,3640,159,46,77
3641,3641,244,19,48
3642,3642,234,57,24
3643,3643,175,31,66
3644,3644,36,39,57
3645,3645,180,15,71
3646,3646,49,11,21
3647,3647,20,38,50
3648,3648,198,33,46
3649,3649,73,15,43
3650,3650,230,28,41
3651,3651,32,56,40
3652,3652,25,45,39
3653,3653,120,43,64
3654,3654,46,51,28
3655,3655,42,30,56
3656,3656,146,25,22
