menu_item_id,restaurant_id,name,price,category
5523,103,Item 5523,6.06,side
5524,592,Item 5524,36.1,dessert
5525,587,Item 5525,12.92,entree
5526,294,Item 5526,21.59,entree
5527,860,Item 5527,13.52,drink
5528,315,Item 5528,9.73,entree
5529,836,Item 5529,11.84,drink
5530,660,Item 5530,22.86,drink
5531,627,Item 5531,31.78,entree
5532,234,Item 5532,6.03,entree
5533,855,Item 5533,12.12,drink
5534,743,Item 5534,12.87,drink
5535,508,Item 5535,7.9,side
5536,969,Item 5536,35.35,drink
5537,155,Item 5537,22.02,entree
5538,871,Item 5538,38.45,entree
5539,614,Item 5539,5.66,dessert
5540,508,Item 5540,8.51,side
5541,907,Item 5541,27.38,side
5542,811,Item 5542,31.99,dessert
5543,568,Item 5543,36.5,entree
5544,367,Item 5544,6.65,entree
5545,587,Item 5545,39.38,drink
5546,184,Item 5546,15.78,dessert
5547,93,Item 5547,27.99,side
5548,825,Item 5548,6.89,dessert
5549,921,Item 5549,28.64,dessert
5550,214,Item 5550,32.78,side
5551,345,Item 5551,26.03,drink
5552,832,Item 5552,37.93,side
5553,981,Item 5553,5.02,side
5554,353,Item 5554,38.59,side
5555,812,Item 5555,25.95,drink
5556,512,Item 5556,6.3,dessert
5557,344,Item 5557,16.35,entree
5558,139,Item 5558,23.48,dessert
5559,927,Item 5559,7.46,drink
5560,373,Item 5560,29.33,entree
5561,552,Item 5561,23.91,side
5562,592,Item 5562,8.67,drink
5563,693,Item 5563,16.11,dessert
5564,576,Item 5564,14.46,entree
5565,698,Item 5565,14.11,side
5566,304,Item 5566,23.38,dessert
5567,305,Item 5567,27.91,dessert
5568,423,Item 5568,31.19,entree
5569,180,Item 5569,22.26,entree
5570,375,Item 5570,7.71,side
5571,767,Item 5571,5.24,dessert
5572,602,Item 5572,39.45,entree
5573,914,Item 5573,25.06,dessert
5574,427,Item 5574,32.57,drink
5575,773,Item 5575,33.78,entree
5576,843,Item 5576,27.62,drink
5577,171,Item 5577,35.21,entree
5578,475,Item 5578,17.58,dessert
5579,494,Item 5579,13.68,entree
5580,415,Item 5580,36.74,side
5581,969,Item 5581,5.51,side
5582,995,Item 5582,32.68,drink
5583,156,Item 5583,25.58,dessert
5584,922,Item 5584,33.19,side
5585,938,Item 5585,34.3,side
5586,884,Item 5586,27.91,side
5587,35,Item 5587,11.15,side
5588,704,Item 5588,9.48,dessert
5589,688,Item 5589,33.54,drink
5590,136,Item 5590,10.28,dessert
5591,138,Item 5591,6.33,side
5592,956,Item 5592,9.22,side
5593,462,Item 5593,22.03,dessert
5594,782,Item 5594,25.19,entree
5595,976,Item 5595,29.84,side
5596,834,Item 5596,32.91,side
5597,269,Item 5597,35.59,drink
5598,939,Item 5598,38.08,dessert
5599,425,Item 5599,8.48,entree
5600,496,Item 5600,35.01,drink
5601,257,Item 5601,15.72,entree
5602,861,Item 5602,35.89,drink
5603,680,Item 5603,31.28,drink
5604,737,Item 5604,16.76,entree
5605,844,Item 5605,30.75,entree
5606,799,Item 5606,22.53,dessert
5607,540,Item 5607,38.15,entree
5608,252,Item 5608,35.52,dessert
5609,410,Item 5609,34.49,side
5610,202,Item 5610,25.37,side
5611,733,Item 5611,7.72,side
5612,558,Item 5612,16.4,side
5613,510,Item 5613,28.31,dessert
5614,646,Item 5614,29.83,drink
5615,372,Item 5615,8.38,dessert
5616,708,Item 5616,32.87,drink
5617,780,Item 5617,39.85,drink
5618,147,Item 5618,6.49,dessert
5619,422,Item 5619,36.06,dessert
5620,30,Item 5620,39.72,drink
5621,888,Item 5621,7.1,entree
5622,306,Item 5622,39.24,drink
5623,286,Item 5623,19.06,dessert
5624,836,Item 5624,30.42,dessert
5625,818,Item 5625,16.88,drink
5626,788,Item 5626,38.98,side
5627,164,Item 5627,25.94,entree
5628,321,Item 5628,29.61,dessert
5629,997,Item 5629,20.79,entree
5630,182,Item 5630,16.43,drink
5631,379,Item 5631,16.18,entree
5632,21,Item 5632,30.2,drink
5633,467,Item 5633,21.87,side
5634,9,Item 5634,35.66,drink
5635,674,Item 5635,31.85,dessert
5636,261,Item 5636,11.96,dessert
5637,53,Item 5637,9.95,side
5638,874,Item 5638,29.53,side
5639,232,Item 5639,29.13,drink
5640,433,Item 5640,15.3,side
5641,446,Item 5641,29.71,entree
5642,259,Item 5642,32.85,drink
5643,488,Item 5643,17.76,entree
5644,569,Item 5644,7.4,entree
5645,660,Item 5645,12.99,drink
5646,646,Item 5646,13.61,dessert
5647,25,Item 5647,22.77,entree
5648,735,Item 5648,16.53,drink
5649,998,Item 5649,39.51,drink
5650,328,Item 5650,32.94,dessert
5651,818,Item 5651,20.69,side
5652,844,Item 5652,30.32,entree
5653,658,Item 5653,26.85,side
5654,38,Item 5654,6.57,side
5655,896,Item 5655,24.32,side
5656,100,Item 5656,28.97,side
5657,455,Item 5657,28.83,dessert
5658,669,Item 5658,32.65,drink
5659,610,Item 5659,33.95,side
5660,709,Item 5660,7.84,entree
5661,65,Item 5661,28.57,side
5662,377,Item 5662,33.71,entree
5663,640,Item 5663,23.15,side
5664,804,Item 5664,17.05,dessert
5665,941,Item 5665,11.89,dessert
5666,418,Item 5666,12.85,drink
5667,605,Item 5667,7.16,drink
5668,618,Item 5668,25.44,entree
5669,308,Item 5669,22.27,side
5670,385,Item 5670,7.36,drink
5671,637,Item 5671,30.78,dessert
5672,227,Item 5672,15.69,dessert
5673,329,Item 5673,23.63,entree
5674,945,Item 5674,29.46,dessert
5675,356,Item 5675,18.0,side
5676,607,Item 5676,22.73,side
5677,376,Item 5677,25.84,side
5678,755,Item 5678,13.14,dessert
5679,148,Item 5679,38.62,drink
5680,439,Item 5680,34.04,side
5681,714,Item 5681,11.91,drink
5682,792,Item 5682,38.58,entree
5683,616,Item 5683,5.65,dessert
5684,530,Item 5684,21.26,drink
5685,943,Item 5685,23.05,drink
5686,725,Item 5686,38.07,drink
5687,647,Item 5687,18.79,drink
5688,862,Item 5688,22.16,dessert
5689,56,Item 5689,11.78,entree
5690,891,Item 5690,9.75,dessert
5691,693,Item 5691,32.42,dessert
5692,609,Item 5692,16.89,dessert
5693,974,Item 5693,15.62,side
5694,437,Item 5694,18.71,side
5695,116,Item 5695,12.37,dessert
5696,912,Item 5696,9.72,dessert
5697,739,Item 5697,24.51,dessert
5698,242,Item 5698,10.45,dessert
5699,678,Item 5699,9.03,dessert
5700,542,Item 5700,19.49,dessert
5701,449,Item 5701,17.52,side
5702,480,Item 5702,32.64,entree
5703,310,Item 5703,11.78,side
5704,657,Item 5704,27.96,entree
5705,782,Item 5705,24.84,entree
5706,457,Item 5706,9.14,drink
5707,362,Item 5707,34.69,drink
5708,162,Item 5708,29.05,drink
5709,787,Item 5709,31.88,entree
5710,849,Item 5710,5.16,side
5711,583,Item 5711,36.07,entree
5712,150,Item 5712,11.02,side
5713,342,Item 5713,34.99,dessert
5714,684,Item 5714,9.01,side
5715,800,Item 5715,34.2,drink
5716,57,Item 5716,5.48,dessert
5717,322,Item 5717,17.06,dessert
5718,168,Item 5718,26.82,drink
5719,156,Item 5719,18.38,drink
5720,726,Item 5720,29.35,entree
5721,140,Item 5721,37.02,side
5722,155,Item 5722,16.96,side
5723,98,Item 5723,20.52,dessert
5724,187,Item 5724,39.6,side
5725,388,Item 5725,8.16,dessert
5726,22,Item 5726,37.31,side
5727,313,Item 5727,14.31,entree
5728,479,Item 5728,6.11,side
5729,411,Item 5729,34.43,drink
5730,136,Item 5730,14.71,drink
5731,502,Item 5731,8.72,drink
5732,347,Item 5732,10.4,dessert
5733,778,Item 5733,27.87,dessert
5734,391,Item 5734,39.42,dessert
5735,254,Item 5735,20.33,dessert
5736,601,Item 5736,16.49,dessert
5737,583,Item 5737,20.46,entree
5738,790,Item 5738,8.5,side
5739,732,Item 5739,22.78,side
5740,596,Item 5740,8.54,side
5741,187,Item 5741,14.61,drink
5742,37,Item 5742,10.44,drink
5743,713,Item 5743,12.8,side
5744,462,Item 5744,31.78,drink
5745,177,Item 5745,11.66,dessert
5746,471,Item 5746,19.16,entree
5747,751,Item 5747,12.93,dessert
5748,65,Item 5748,17.91,dessert
5749,718,Item 5749,7.27,side
5750,626,Item 5750,39.32,side
5751,23,Item 5751,22.42,drink
5752,334,Item 5752,30.9,side
5753,425,Item 5753,36.79,entree
5754,631,Item 5754,23.91,entree
5755,357,Item 5755,12.89,entree
5756,221,Item 5756,10.54,dessert
5757,803,Item 5757,19.72,dessert
5758,931,Item 5758,23.02,entree
5759,284,Item 5759,17.0,entree
5760,880,Item 5760,15.09,drink
5761,383,Item 5761,29.61,entree
5762,646,Item 5762,13.8,entree
5763,80,Item 5763,35.48,entree
5764,306,Item 5764,18.46,side
5765,205,Item 5765,16.7,dessert
5766,136,Item 5766,7.02,drink
5767,576,Item 5767,36.14,side
5768,869,Item 5768,15.06,side
5769,127,Item 5769,14.6,drink
5770,440,Item 5770,36.14,drink
5771,989,Item 5771,23.22,side
5772,585,Item 5772,39.51,entree
5773,617,Item 5773,34.85,drink
5774,595,Item 5774,21.9,entree
5775,679,Item 5775,18.27,drink
5776,758,Item 5776,6.16,drink
5777,489,Item 5777,39.2,entree
5778,165,Item 5778,33.46,side
5779,13,Item 5779,38.32,side
5780,760,Item 5780,14.04,side
5781,487,Item 5781,7.98,side
5782,268,Item 5782,14.97,dessert
5783,437,Item 5783,12.34,entree
5784,805,Item 5784,9.28,entree
5785,628,Item 5785,28.66,entree
5786,44,Item 5786,36.59,drink
5787,368,Item 5787,15.9,entree
5788,429,Item 5788,8.23,dessert
5789,134,Item 5789,6.64,drink
5790,466,Item 5790,21.54,entree
5791,544,Item 5791,24.06,side
5792,77,Item 5792,31.23,drink
5793,830,Item 5793,38.3,entree
5794,582,Item 5794,29.56,drink
5795,29,Item 5795,24.98,dessert
5796,48,Item 5796,34.03,side
5797,322,Item 5797,33.9,entree
5798,314,Item 5798,10.18,entree
5799,237,Item 5799,38.54,drink
5800,37,Item 5800,30.43,entree
5801,669,Item 5801,25.93,side
5802,81,Item 5802,23.02,entree
5803,576,Item 5803,30.85,side
5804,51,Item 5804,16.44,entree
5805,830,Item 5805,11.88,drink
5806,891,Item 5806,37.14,drink
5807,519,Item 5807,17.18,drink
5808,767,Item 5808,11.03,entree
5809,998,Item 5809,31.53,side
5810,450,Item 5810,30.63,drink
5811,573,Item 5811,36.52,drink
5812,389,Item 5812,16.69,dessert
5813,822,Item 5813,17.97,drink
5814,519,Item 5814,24.59,entree
5815,275,Item 5815,27.21,side
5816,520,Item 5816,28.3,dessert
5817,61,Item 5817,39.72,side
5818,811,Item 5818,23.73,drink
5819,352,Item 5819,25.56,side
5820,452,Item 5820,29.45,entree
5821,599,Item 5821,27.01,side
5822,430,Item 5822,32.56,drink
5823,238,Item 5823,30.72,entree
5824,991,Item 5824,18.39,dessert
5825,356,Item 5825,28.66,entree
5826,901,Item 5826,10.49,dessert
5827,730,Item 5827,39.0,drink
5828,343,Item 5828,10.1,dessert
5829,634,Item 5829,30.05,side
5830,916,Item 5830,38.86,drink
5831,469,Item 5831,18.35,dessert
5832,514,Item 5832,6.74,entree
5833,92,Item 5833,5.96,side
5834,538,Item 5834,36.84,entree
5835,846,Item 5835,25.74,drink
5836,802,Item 5836,32.24,side
5837,407,Item 5837,32.08,dessert
5838,849,Item 5838,35.13,entree
5839,529,Item 5839,33.86,entree
5840,410,Item 5840,19.52,dessert
5841,406,Item 5841,23.64,side
5842,287,Item 5842,21.9,dessert
5843,490,Item 5843,11.39,drink
5844,441,Item 5844,38.12,side
5845,623,Item 5845,32.59,dessert
5846,197,Item 5846,37.33,drink
5847,974,Item 5847,26.77,dessert
5848,513,Item 5848,26.77,side
5849,201,Item 5849,6.42,drink
5850,505,Item 5850,17.34,side
5851,961,Item 5851,26.21,entree
5852,500,Item 5852,19.78,side
5853,919,Item 5853,33.44,side
5854,830,Item 5854,13.49,dessert
5855,181,Item 5855,13.41,drink
5856,755,Item 5856,12.99,side
5857,892,Item 5857,36.39,side
5858,376,Item 5858,30.98,drink
5859,799,Item 5859,39.93,drink
5860,416,Item 5860,18.41,drink
5861,216,Item 5861,21.18,dessert
5862,725,Item 5862,32.27,drink
5863,111,Item 5863,30.71,entree
5864,927,Item 5864,10.02,entree
5865,883,Item 5865,28.47,dessert
5866,22,Item 5866,23.41,drink
5867,531,Item 5867,31.74,side
5868,532,Item 5868,26.75,entree
5869,849,Item 5869,21.53,side
5870,450,Item 5870,18.47,dessert
5871,13,Item 5871,28.01,drink
5872,527,Item 5872,36.68,entree
5873,878,Item 5873,30.22,entree
5874,472,Item 5874,31.27,entree
5875,645,Item 5875,19.95,dessert
5876,427,Item 5876,7.92,drink
5877,851,Item 5877,18.8,dessert
5878,114,Item 5878,12.01,dessert
5879,933,Item 5879,11.45,drink
5880,909,Item 5880,28.33,dessert
5881,148,Item 5881,8.65,entree
5882,968,Item 5882,33.3,drink
5883,537,Item 5883,17.47,drink
5884,445,Item 5884,26.07,drink
5885,905,Item 5885,32.97,drink
5886,967,Item 5886,20.82,drink
5887,654,Item 5887,31.83,drink
5888,353,Item 5888,23.54,dessert
5889,174,Item 5889,33.45,drink
5890,831,Item 5890,27.01,drink
5891,40,Item 5891,16.85,drink
5892,305,Item 5892,10.14,side
5893,956,Item 5893,23.65,dessert
5894,928,Item 5894,18.9,drink
5895,534,Item 5895,29.87,side
5896,164,Item 5896,5.14,dessert
5897,90,Item 5897,7.6,dessert
5898,303,Item 5898,13.43,dessert
5899,184,Item 5899,36.58,dessert
5900,51,Item 5900,16.67,dessert
5901,522,Item 5901,18.16,drink
5902,406,Item 5902,14.36,drink
5903,123,Item 5903,31.22,drink
5904,250,Item 5904,9.02,drink
5905,594,Item 5905,31.3,entree
5906,923,Item 5906,7.78,drink
5907,80,Item 5907,7.09,entree
5908,814,Item 5908,28.56,drink
5909,933,Item 5909,30.87,entree
5910,33,Item 5910,10.65,side
5911,117,Item 5911,21.77,entree
5912,814,Item 5912,34.68,drink
5913,584,Item 5913,36.12,side
5914,604,Item 5914,8.61,side
5915,65,Item 5915,14.06,drink
5916,371,Item 5916,5.82,side
5917,404,Item 5917,25.54,dessert
5918,619,Item 5918,9.43,drink
5919,607,Item 5919,22.44,entree
5920,957,Item 5920,36.09,drink
5921,230,Item 5921,8.41,side
5922,725,Item 5922,11.92,entree
5923,337,Item 5923,39.01,drink
5924,912,Item 5924,9.78,drink
5925,492,Item 5925,26.92,dessert
5926,887,Item 5926,7.86,drink
5927,338,Item 5927,22.44,drink
5928,123,Item 5928,16.64,drink
5929,307,Item 5929,33.74,entree
5930,279,Item 5930,32.59,drink
5931,139,Item 5931,38.61,side
5932,972,Item 5932,7.36,dessert
5933,84,Item 5933,19.11,entree
5934,695,Item 5934,13.93,side
5935,157,Item 5935,9.86,dessert
5936,321,Item 5936,18.02,side
5937,811,Item 5937,9.76,entree
5938,252,Item 5938,27.4,dessert
5939,16,Item 5939,33.57,side
5940,87,Item 5940,19.67,entree
5941,487,Item 5941,7.17,dessert
5942,566,Item 5942,30.82,entree
5943,516,Item 5943,32.27,drink
5944,533,Item 5944,34.51,dessert
5945,187,Item 5945,27.06,entree
5946,573,Item 5946,31.97,dessert
5947,323,Item 5947,16.36,drink
5948,419,Item 5948,36.94,drink
5949,916,Item 5949,9.05,dessert
5950,932,Item 5950,31.7,side
5951,272,Item 5951,27.39,dessert
5952,318,Item 5952,9.53,entree
5953,6,Item 5953,20.45,dessert
5954,231,Item 5954,12.42,side
5955,311,Item 5955,7.2,entree
5956,804,Item 5956,19.19,drink
5957,743,Item 5957,28.14,side
5958,409,Item 5958,22.8,dessert
5959,775,Item 5959,22.01,side
5960,214,Item 5960,7.14,dessert
5961,928,Item 5961,34.59,entree
5962,682,Item 5962,22.63,entree
5963,344,Item 5963,15.61,dessert
5964,886,Item 5964,28.95,entree
5965,364,Item 5965,26.77,entree
5966,129,Item 5966,29.8,side
5967,694,Item 5967,37.39,drink
5968,239,Item 5968,18.07,side
5969,854,Item 5969,13.96,entree
5970,625,Item 5970,5.17,dessert
5971,961,Item 5971,11.14,side
5972,133,Item 5972,7.97,side
5973,386,Item 5973,31.58,dessert
5974,352,Item 5974,38.83,side
5975,443,Item 5975,31.82,entree
5976,521,Item 5976,19.88,drink
5977,662,Item 5977,12.04,entree
5978,659,Item 5978,36.84,entree
5979,576,Item 5979,35.82,side
5980,987,Item 5980,5.53,entree
5981,474,Item 5981,5.29,drink
5982,638,Item 5982,23.58,side
5983,658,Item 5983,15.42,entree
5984,240,Item 5984,31.76,drink
5985,191,Item 5985,12.67,side
5986,14,Item 5986,8.78,entree
5987,609,Item 5987,5.22,entree
5988,380,Item 5988,16.98,dessert
5989,179,Item 5989,33.7,drink
5990,338,Item 5990,9.13,side
5991,154,Item 5991,24.58,drink
5992,914,Item 5992,34.01,drink
5993,102,Item 5993,28.16,side
5994,136,Item 5994,10.63,entree
5995,694,Item 5995,29.62,drink
5996,150,Item 5996,26.02,drink
5997,547,Item 5997,16.97,entree
5998,876,Item 5998,32.77,drink
5999,548,Item 5999,28.53,side
6000,132,Item 6000,32.44,side
6001,839,Item 6001,16.04,dessert
6002,328,Item 6002,32.62,dessert
6003,317,Item 6003,13.83,drink
6004,595,Item 6004,9.88,drink
6005,835,Item 6005,34.88,entree
6006,285,Item 6006,14.62,entree
6007,453,Item 6007,23.0,side
6008,984,Item 6008,16.95,side
6009,606,Item 6009,31.35,entree
6010,393,Item 6010,14.43,dessert
6011,437,Item 6011,12.8,side
6012,706,Item 6012,15.41,side
6013,92,Item 6013,13.5,dessert
6014,439,Item 6014,23.56,entree
6015,9,Item 6015,29.89,entree
6016,973,Item 6016,37.92,drink
6017,285,Item 6017,7.82,drink
6018,335,Item 6018,17.11,drink
6019,589,Item 6019,31.73,dessert
6020,244,Item 6020,13.2,drink
6021,568,Item 6021,19.51,entree
6022,12,Item 6022,20.55,side
6023,142,Item 6023,8.0,side
6024,849,Item 6024,19.22,side
6025,735,Item 6025,33.16,drink
6026,125,Item 6026,31.59,drink
6027,432,Item 6027,7.03,drink
6028,606,Item 6028,25.92,entree
6029,390,Item 6029,14.09,drink
6030,607,Item 6030,36.85,entree
6031,111,Item 6031,39.76,drink
6032,200,Item 6032,39.77,drink
6033,241,Item 6033,23.77,entree
6034,629,Item 6034,22.73,dessert
6035,585,Item 6035,11.19,side
6036,623,Item 6036,11.92,drink
6037,306,Item 6037,17.81,side
6038,553,Item 6038,30.88,side
6039,812,Item 6039,33.38,dessert
6040,511,Item 6040,7.54,side
6041,442,Item 6041,9.53,side
6042,711,Item 6042,16.52,dessert
6043,702,Item 6043,21.3,dessert
6044,113,Item 6044,22.94,dessert
6045,87,Item 6045,12.68,drink
6046,956,Item 6046,30.73,entree
6047,920,Item 6047,31.83,entree
6048,781,Item 6048,13.37,entree
6049,475,Item 6049,31.38,side
6050,212,Item 6050,13.26,dessert
6051,155,Item 6051,34.87,drink
6052,702,Item 6052,21.07,entree
6053,373,Item 6053,25.65,dessert
6054,270,Item 6054,37.16,dessert
6055,961,Item 6055,7.66,dessert
6056,377,Item 6056,24.03,drink
6057,946,Item 6057,20.23,side
6058,639,Item 6058,35.87,dessert
6059,911,Item 6059,27.8,side
6060,329,Item 6060,7.66,side
6061,821,Item 6061,26.1,dessert
6062,884,Item 6062,36.44,entree
6063,794,Item 6063,9.93,dessert
6064,677,Item 6064,13.56,side
6065,504,Item 6065,35.83,drink
6066,924,Item 6066,13.08,drink
6067,233,Item 6067,21.94,entree
6068,168,Item 6068,32.6,dessert
6069,233,Item 6069,5.66,side
6070,137,Item 6070,12.28,entree
6071,214,Item 6071,39.12,entree
6072,980,Item 6072,14.23,side
6073,432,Item 6073,13.26,drink
6074,80,Item 6074,28.42,entree
6075,451,Item 6075,30.59,dessert
6076,11,Item 6076,38.18,side
6077,621,Item 6077,32.18,dessert
6078,227,Item 6078,14.52,entree
6079,717,Item 6079,38.44,entree
6080,387,Item 6080,18.12,drink
6081,737,Item 6081,21.28,entree
6082,599,Item 6082,27.12,side
6083,873,Item 6083,23.25,dessert
6084,978,Item 6084,33.23,dessert
6085,500,Item 6085,36.06,dessert
6086,6,Item 6086,20.38,dessert
6087,279,Item 6087,39.27,drink
6088,541,Item 6088,28.13,side
6089,921,Item 6089,18.71,drink
6090,423,Item 6090,33.64,dessert
6091,738,Item 6091,38.39,dessert
6092,323,Item 6092,18.95,entree
6093,954,Item 6093,38.03,entree
6094,137,Item 6094,11.29,entree
6095,263,Item 6095,37.71,drink
6096,105,Item 6096,29.0,side
6097,225,Item 6097,37.28,entree
6098,504,Item 6098,38.03,entree
6099,63,Item 6099,18.12,drink
6100,832,Item 6100,17.99,dessert
6101,945,Item 6101,32.31,entree
6102,250,Item 6102,35.55,side
6103,391,Item 6103,19.7,side
6104,789,Item 6104,21.11,drink
6105,260,Item 6105,10.35,side
6106,696,Item 6106,23.08,drink
6107,391,Item 6107,19.15,drink
6108,445,Item 6108,11.65,side
6109,550,Item 6109,24.57,drink
6110,133,Item 6110,17.86,drink
6111,623,Item 6111,37.81,dessert
6112,519,Item 6112,9.94,drink
6113,78,Item 6113,14.8,side
6114,633,Item 6114,22.93,side
6115,267,Item 6115,11.6,drink
6116,681,Item 6116,36.39,drink
6117,269,Item 6117,39.37,drink
6118,554,Item 6118,15.94,dessert
6119,318,Item 6119,33.95,side
6120,505,Item 6120,15.04,dessert
6121,764,Item 6121,22.3,dessert
6122,913,Item 6122,27.56,dessert
6123,460,Item 6123,18.17,entree
6124,657,Item 6124,35.94,dessert
6125,869,Item 6125,18.86,side
6126,235,Item 6126,9.93,drink
6127,923,Item 6127,35.89,entree
6128,991,Item 6128,8.73,entree
6129,886,Item 6129,15.39,entree
6130,82,Item 6130,18.57,drink
6131,614,Item 6131,17.41,drink
6132,432,Item 6132,22.92,drink
6133,524,Item 6133,7.24,dessert
6134,158,Item 6134,9.04,dessert
6135,11,Item 6135,29.94,drink
6136,529,Item 6136,15.99,side
6137,127,Item 6137,16.08,entree
6138,754,Item 6138,9.68,side
6139,562,Item 6139,37.08,side
6140,186,Item 6140,35.89,dessert
6141,49,Item 6141,20.67,drink
6142,798,Item 6142,30.73,entree
6143,357,Item 6143,15.29,dessert
6144,694,Item 6144,22.76,dessert
6145,366,Item 6145,23.76,entree
6146,833,Item 6146,12.53,entree
6147,31,Item 6147,37.81,side
6148,779,Item 6148,32.38,dessert
6149,43,Item 6149,13.64,entree
6150,585,Item 6150,38.2,drink
6151,358,Item 6151,14.3,dessert
6152,837,Item 6152,35.94,dessert
6153,921,Item 6153,33.73,dessert
6154,296,Item 6154,37.46,drink
6155,664,Item 6155,36.65,side
6156,139,Item 6156,25.03,side
6157,361,Item 6157,32.13,side
6158,988,Item 6158,25.66,entree
6159,739,Item 6159,34.95,side
6160,955,Item 6160,28.12,dessert
6161,717,Item 6161,8.52,drink
6162,397,Item 6162,10.26,drink
6163,242,Item 6163,14.86,entree
6164,234,Item 6164,25.15,side
6165,373,Item 6165,32.86,entree
6166,50,Item 6166,34.74,entree
6167,489,Item 6167,7.41,side
6168,920,Item 6168,38.37,side
6169,286,Item 6169,10.38,dessert
6170,735,Item 6170,25.77,side
6171,991,Item 6171,34.32,entree
6172,60,Item 6172,16.84,side
6173,854,Item 6173,10.26,dessert
6174,881,Item 6174,14.73,dessert
6175,827,Item 6175,7.8,side
6176,194,Item 6176,25.79,side
6177,248,Item 6177,24.04,side
6178,382,Item 6178,39.46,dessert
6179,190,Item 6179,34.04,drink
6180,689,Item 6180,10.24,entree
6181,479,Item 6181,15.44,drink
6182,631,Item 6182,17.91,side
6183,143,Item 6183,12.47,side
6184,641,Item 6184,32.4,side
6185,538,Item 6185,27.73,drink
6186,412,Item 6186,5.14,side
6187,173,Item 6187,17.27,side
6188,363,Item 6188,37.19,entree
6189,812,Item 6189,6.79,side
6190,996,Item 6190,20.87,drink
6191,389,Item 6191,29.54,entree
6192,763,Item 6192,24.58,side
6193,623,Item 6193,7.15,dessert
6194,213,Item 6194,15.15,side
6195,807,Item 6195,14.12,dessert
6196,464,Item 6196,6.69,side
6197,627,Item 6197,31.12,side
6198,753,Item 6198,36.42,dessert
6199,224,Item 6199,34.54,drink
6200,427,Item 6200,7.41,side
6201,765,Item 6201,31.11,drink
6202,22,Item 6202,15.59,entree
6203,561,Item 6203,9.47,drink
6204,391,Item 6204,29.19,entree
6205,992,Item 6205,30.11,side
6206,409,Item 6206,5.51,dessert
6207,247,Item 6207,39.15,drink
6208,602,Item 6208,29.37,side
6209,257,Item 6209,18.2,dessert
6210,793,Item 6210,39.1,drink
6211,516,Item 6211,23.84,drink
6212,349,Item 6212,22.66,dessert
6213,934,Item 6213,10.22,entree
6214,915,Item 6214,14.79,drink
6215,486,Item 6215,28.58,dessert
6216,230,Item 6216,39.64,drink
6217,948,Item 6217,37.99,drink
6218,820,Item 6218,37.01,drink
6219,923,Item 6219,26.69,side
6220,506,Item 6220,5.56,side
6221,440,Item 6221,28.72,drink
6222,402,Item 6222,15.46,side
6223,908,Item 6223,30.64,drink
6224,781,Item 6224,10.53,dessert
6225,910,Item 6225,24.75,entree
6226,295,Item 6226,22.02,drink
6227,353,Item 6227,25.59,entree
6228,124,Item 6228,6.59,dessert
6229,558,Item 6229,16.37,side
6230,531,Item 6230,31.25,dessert
6231,823,Item 6231,35.93,entree
6232,781,Item 6232,32.1,entree
6233,690,Item 6233,35.26,side
6234,926,Item 6234,32.4,side
6235,66,Item 6235,7.23,drink
6236,375,Item 6236,35.35,entree
6237,361,Item 6237,32.47,side
6238,972,Item 6238,28.16,side
6239,812,Item 6239,25.24,dessert
6240,639,Item 6240,39.59,dessert
6241,93,Item 6241,27.59,entree
6242,352,Item 6242,30.19,entree
6243,867,Item 6243,8.34,drink
6244,11,Item 6244,33.87,entree
6245,601,Item 6245,30.44,drink
6246,822,Item 6246,37.99,side
6247,151,Item 6247,17.56,side
6248,499,Item 6248,30.51,side
6249,781,Item 6249,7.17,side
6250,213,Item 6250,7.14,side
6251,227,Item 6251,24.63,side
6252,56,Item 6252,36.8,drink
6253,812,Item 6253,5.2,drink
6254,937,Item 6254,16.6,entree
6255,563,Item 6255,19.86,side
6256,771,Item 6256,20.97,dessert
6257,963,Item 6257,16.87,entree
6258,252,Item 6258,7.31,side
6259,512,Item 6259,32.0,side
6260,913,Item 6260,19.92,dessert
6261,101,Item 6261,23.17,side
6262,659,Item 6262,8.87,side
6263,626,Item 6263,12.62,entree
6264,480,Item 6264,31.27,side
6265,583,Item 6265,33.9,dessert
6266,748,Item 6266,18.33,dessert
6267,679,Item 6267,10.8,dessert
6268,995,Item 6268,6.46,entree
6269,739,Item 6269,30.42,side
6270,809,Item 6270,17.33,side
6271,733,Item 6271,12.93,drink
6272,140,Item 6272,17.75,side
6273,253,Item 6273,17.53,entree
6274,208,Item 6274,10.25,entree
6275,462,Item 6275,8.52,side
6276,168,Item 6276,21.43,dessert
6277,764,Item 6277,21.15,entree
6278,414,Item 6278,38.96,dessert
6279,730,Item 6279,17.63,dessert
6280,100,Item 6280,6.46,entree
6281,581,Item 6281,18.99,side
6282,989,Item 6282,27.85,side
6283,788,Item 6283,28.91,side
6284,661,Item 6284,10.66,dessert
6285,749,Item 6285,38.87,dessert
6286,874,Item 6286,9.51,entree
6287,144,Item 6287,9.61,drink
6288,312,Item 6288,15.45,side
6289,831,Item 6289,24.04,entree
6290,570,Item 6290,20.35,drink
6291,801,Item 6291,16.47,dessert
6292,305,Item 6292,18.03,entree
6293,493,Item 6293,31.8,drink
6294,527,Item 6294,12.15,side
6295,369,Item 6295,12.77,side
6296,922,Item 6296,10.66,side
6297,790,Item 6297,8.28,entree
6298,516,Item 6298,10.26,side
6299,729,Item 6299,39.95,entree
6300,309,Item 6300,9.22,side
