delivery_id,order_id,driver_id,estimated_minutes,actual_minutes
8649,8649,876,49,65
8650,8650,471,33,33
8651,8651,777,47,36
8652,8652,1,45,19
8653,8653,311,55,28
8654,8654,157,53,59
8655,8655,730,48,59
8656,8656,533,46,41
8657,8657,603,39,57
8658,8658,453,19,49
8659,8659,124,57,23
8660,8660,467,60,38
8661,8661,588,10,12
8662,8662,876,50,40
8663,8663,727,51,40
8664,8664,942,20,64
8665,8665,953,41,68
8666,8666,222,15,27
8667,8667,404,39,59
8668,8668,550,44,61
8669,8669,207,53,63
8670,8670,726,35,22
8671,8671,468,26,32
8672,8672,205,39,41
8673,8673,100,52,57
8674,8674,456,50,44
8675,8675,452,42,47
8676,8676,158,36,46
8677,8677,655,13,66
8678,8678,51,16,30
8679,8679,704,16,20
8680,8680,170,40,52
8681,8681,810,12,21
8682,8682,326,60,18
8683,8683,713,58,78
8684,8684,468,47,11
8685,8685,388,16,26
8686,8686,353,31,50
8687,8687,215,49,16
8688,8688,821,57,74
8689,8689,957,35,32
8690,8690,738,24,65
8691,8691,463,17,45
8692,8692,482,10,37
8693,8693,118,40,54
8694,8694,427,50,32
8695,8695,392,14,25
8696,8696,357,37,67
8697,8697,59,51,53
8698,8698,464,17,42
8699,8699,747,38,25
8700,8700,39,21,56
8701,8701,48,45,80
8702,8702,421,57,26
8703,8703,680,11,31
8704,8704,654,36,80
8705,8705,704,29,59
8706,8706,717,42,56
8707,8707,759,12,36
8708,8708,394,44,35
8709,8709,381,50,11
8710,8710,185,30,26
8711,8711,279,50,49
8712,8712,523,10,25
8713,8713,759,32,42
8714,8714,856,15,53
8715,8715,719,29,61
8716,8716,213,39,66
8717,8717,500,31,46
8718,8718,219,51,28
8719,8719,792,41,23
8720,8720,308,10,71
8721,8721,538,21,18
8722,8722,235,28,27
8723,8723,573,45,30
8724,8724,1,14,42
8725,8725,73,51,27
8726,8726,812,32,66
8727,8727,312,51,77
8728,8728,395,15,64
8729,8729,703,12,20
8730,8730,571,29,67
8731,8731,86,33,10
8732,8732,745,44,28
8733,8733,340,56,39
8734,8734,651,26,41
8735,8735,772,18,50
8736,8736,725,10,12
8737,8737,596,56,25
8738,8738,72,48,51
8739,8739,286,55,75
8740,8740,589,24,79
8741,8741,284,26,11
8742,8742,355,49,73
8743,8743,269,34,51
8744,8744,578,25,78
8745,8745,857,42,58
8746,8746,863,29,42
8747,8747,144,23,69
8748,8748,371,23,19
8749,8749,142,58,21
8750,8750,894,54,20
8751,8751,274,44,36
8752,8752,660,45,32
8753,8753,213,17,65
8754,8754,872,19,52
8755,8755,861,51,49
8756,8756,128,46,76
8757,8757,336,19,44
8758,8758,627,47,27
8759,8759,604,22,21
8760,8760,251,26,58
8761,8761,287,58,74
8762,8762,292,13,52
8763,8763,835,37,57
8764,8764,986,31,16
8765,8765,491,59,16
8766,8766,169,45,73
8767,8767,145,26,31
8768,8768,853,21,10
8769,8769,531,46,14
8770,8770,7,36,80
8771,8771,33,17,38
8772,8772,5,35,67
8773,8773,436,23,71
8774,8774,374,53,59
8775,8775,66,58,64
8776,8776,886,23,63
8777,8777,425,41,48
8778,8778,298,59,17
8779,8779,644,12,74
8780,8780,87,11,56
8781,8781,212,39,41
8782,8782,201,18,28
8783,8783,350,22,62
8784,8784,981,35,79
8785,8785,722,52,48
8786,8786,920,35,37
8787,8787,503,31,33
8788,8788,146,34,33
8789,8789,116,11,61
8790,8790,992,51,70
8791,8791,433,12,14
8792,8792,330,11,48
8793,8793,611,18,47
8794,8794,470,39,15
8795,8795,509,44,56
8796,8796,815,42,45
8797,8797,988,18,36
8798,8798,644,57,74
8799,8799,573,16,31
8800,8800,482,29,20
8801,8801,972,53,57
8802,8802,769,39,33
8803,8803,56,15,21
8804,8804,313,29,72
8805,8805,96,21,49
8806,8806,216,44,32
8807,8807,934,13,24
8808,8808,3,27,22
8809,8809,107,21,25
8810,8810,867,36,54
8811,8811,703,59,44
8812,8812,992,49,49
8813,8813,995,34,33
8814,8814,165,27,74
8815,8815,370,48,21
8816,8816,983,29,71
8817,8817,759,52,68
8818,8818,20,51,51
8819,8819,961,53,80
8820,8820,347,44,25
8821,8821,265,36,77
8822,8822,55,12,43
8823,8823,184,41,23
8824,8824,980,33,72
8825,8825,590,28,50
8826,8826,941,53,57
8827,8827,632,10,69
8828,8828,684,33,22
8829,8829,64,54,35
8830,8830,53,31,52
8831,8831,705,41,31
8832,8832,158,43,41
8833,8833,810,59,57
8834,8834,489,24,26
8835,8835,180,37,49
8836,8836,476,18,16
8837,8837,275,11,65
8838,8838,242,31,26
8839,8839,731,21,16
8840,8840,835,25,50
8841,8841,381,18,71
8842,8842,409,40,31
8843,8843,477,40,50
8844,8844,74,45,65
8845,8845,237,54,20
8846,8846,661,33,29
8847,8847,836,44,21
8848,8848,21,59,69
8849,8849,298,43,22
8850,8850,983,42,75
8851,8851,988,22,68
8852,8852,911,25,10
8853,8853,695,39,76
8854,8854,30,16,42
8855,8855,475,25,29
8856,8856,261,33,68
8857,8857,493,16,18
8858,8858,468,28,57
8859,8859,758,14,41
8860,8860,355,39,80
8861,8861,329,45,74
8862,8862,547,15,73
8863,8863,162,58,62
8864,8864,338,22,46
8865,8865,942,52,69
8866,8866,307,22,47
8867,8867,153,23,24
8868,8868,577,23,51
8869,8869,455,44,60
8870,8870,257,22,62
8871,8871,907,10,11
8872,8872,795,48,61
8873,8873,113,19,49
8874,8874,565,28,53
8875,8875,480,13,12
8876,8876,79,44,80
8877,8877,647,35,76
8878,8878,741,54,13
8879,8879,540,13,16
8880,8880,549,58,24
8881,8881,672,50,28
8882,8882,601,36,35
8883,8883,684,18,49
8884,8884,121,27,27
8885,8885,153,45,68
8886,8886,503,40,26
8887,8887,324,18,25
8888,8888,729,30,24
8889,8889,342,18,11
8890,8890,443,24,14
8891,8891,493,18,42
8892,8892,165,50,80
8893,8893,477,13,73
8894,8894,231,20,26
8895,8895,490,20,59
8896,8896,989,40,54
8897,8897,751,47,48
8898,8898,605,32,73
8899,8899,133,24,20
8900,8900,857,33,13
8901,8901,950,43,66
8902,8902,422,50,64
8903,8903,928,59,19
8904,8904,76,25,56
8905,8905,408,29,10
8906,8906,815,34,54
8907,8907,417,32,49
8908,8908,686,33,49
8909,8909,740,14,74
8910,8910,274,43,45
8911,8911,218,13,24
8912,8912,344,49,62
8913,8913,937,47,47
8914,8914,303,12,48
8915,8915,998,36,56
8916,8916,331,39,60
8917,8917,307,59,58
8918,8918,918,17,10
8919,8919,551,54,22
8920,8920,959,13,19
8921,8921,231,27,23
8922,8922,553,56,73
8923,8923,554,57,22
8924,8924,337,43,29
8925,8925,107,14,58
8926,8926,680,59,76
8927,8927,11,35,10
8928,8928,726,56,27
8929,8929,866,16,61
8930,8930,38,20,24
8931,8931,110,32,35
8932,8932,115,57,38
8933,8933,889,40,25
8934,8934,949,10,36
8935,8935,997,32,28
8936,8936,125,18,16
8937,8937,210,23,72
8938,8938,894,47,65
8939,8939,196,37,23
8940,8940,517,50,48
8941,8941,871,28,56
8942,8942,348,35,67
8943,8943,60,59,27
8944,8944,516,57,63
8945,8945,618,52,78
8946,8946,296,14,15
8947,8947,719,46,39
8948,8948,410,35,39
8949,8949,930,27,48
8950,8950,779,17,33
8951,8951,624,58,56
8952,8952,308,49,41
8953,8953,94,40,32
8954,8954,64,33,51
8955,8955,600,55,29
8956,8956,213,34,16
8957,8957,403,38,74
8958,8958,168,16,55
8959,8959,239,13,16
8960,8960,444,50,67
8961,8961,587,19,24
8962,8962,220,16,34
8963,8963,764,59,62
8964,8964,627,25,51
8965,8965,52,21,25
8966,8966,871,58,56
8967,8967,911,26,45
8968,8968,960,37,11
8969,8969,214,10,80
8970,8970,378,21,32
8971,8971,523,15,49
8972,8972,432,33,44
8973,8973,529,40,57
8974,8974,166,11,69
8975,8975,183,40,30
8976,8976,655,17,64
8977,8977,19,54,17
8978,8978,537,28,46
8979,8979,40,19,76
8980,8980,594,25,17
8981,8981,663,35,72
8982,8982,455,56,55
8983,8983,325,60,11
8984,8984,610,16,47
8985,8985,177,12,63
8986,8986,918,56,56
8987,8987,592,59,56
8988,8988,982,45,17
8989,8989,686,26,64
8990,8990,668,41,38
8991,8991,783,10,51
8992,8992,26,47,79
8993,8993,557,15,55
8994,8994,964,17,19
8995,8995,777,40,26
8996,8996,43,56,43
8997,8997,234,31,54
8998,8998,604,56,13
8999,8999,88,15,24
9000,9000,727,10,72
9001,9001,45,53,45
9002,9002,381,41,24
9003,9003,111,42,64
9004,9004,133,32,24
9005,9005,361,20,77
9006,9006,291,39,58
9007,9007,917,16,27
9008,9008,713,52,77
9009,9009,292,56,24
9010,9010,525,24,41
9011,9011,344,30,68
9012,9012,155,32,12
9013,9013,472,49,52
9014,9014,909,43,23
9015,9015,238,36,73
9016,9016,842,51,56
9017,9017,920,55,68
9018,9018,364,46,77
9019,9019,106,10,21
9020,9020,580,54,10
9021,9021,156,24,45
9022,9022,226,37,70
9023,9023,682,57,39
9024,9024,499,24,44
9025,9025,693,57,45
9026,9026,793,44,29
9027,9027,54,11,15
9028,9028,13,38,32
9029,9029,173,20,23
9030,9030,469,53,47
9031,9031,19,15,38
9032,9032,393,38,26
9033,9033,331,55,80
9034,9034,179,11,30
9035,9035,205,43,33
9036,9036,645,52,37
9037,9037,796,24,72
9038,9038,7,40,51
9039,9039,10,58,16
9040,9040,836,59,30
9041,9041,366,53,25
9042,9042,66,58,47
9043,9043,181,27,40
9044,9044,441,57,40
9045,9045,175,15,36
9046,9046,473,26,11
9047,9047,912,10,62
9048,9048,219,59,39
9049,9049,355,41,42
9050,9050,582,46,14
9051,9051,347,34,23
9052,9052,843,35,77
9053,9053,659,50,31
9054,9054,702,54,27
9055,9055,818,46,64
9056,9056,149,28,65
9057,9057,348,55,40
9058,9058,796,29,72
9059,9059,61,22,61
9060,9060,141,44,44
9061,9061,844,54,53
9062,9062,632,41,33
9063,9063,584,45,26
9064,9064,942,21,50
9065,9065,127,11,37
9066,9066,110,44,14
9067,9067,117,49,11
9068,9068,563,58,56
9069,9069,671,49,27
9070,9070,743,37,60
9071,9071,866,44,78
9072,9072,206,16,38
9073,9073,502,59,50
9074,9074,536,53,55
9075,9075,734,18,24
9076,9076,906,43,56
9077,9077,252,13,16
9078,9078,326,51,73
9079,9079,190,32,21
9080,9080,469,22,50
9081,9081,870,26,35
9082,9082,895,31,66
9083,9083,982,41,28
9084,9084,189,41,20
9085,9085,352,30,27
9086,9086,295,43,21
9087,9087,307,18,22
9088,9088,214,43,59
9089,9089,246,31,13
9090,9090,320,17,45
9091,9091,476,17,67
9092,9092,781,30,79
9093,9093,206,13,41
9094,9094,371,38,10
9095,9095,870,12,19
9096,9096,866,23,35
9097,9097,781,40,29
9098,9098,727,34,40
9099,9099,869,39,25
9100,9100,732,58,38
9101,9101,675,39,52
9102,9102,238,20,34
9103,9103,678,37,25
9104,9104,339,23,28
9105,9105,516,33,36
9106,9106,900,40,80
9107,9107,147,31,71
9108,9108,344,18,45
9109,9109,899,46,52
9110,9110,808,52,54
9111,9111,80,10,13
9112,9112,593,35,62
9113,9113,540,33,76
9114,9114,35,58,77
9115,9115,755,54,28
9116,9116,696,50,71
9117,9117,994,59,54
9118,9118,279,10,69
9119,9119,256,59,76
9120,9120,844,50,25
9121,9121,244,55,11
9122,9122,111,24,38
9123,9123,550,56,27
9124,9124,536,44,75
9125,9125,759,32,58
9126,9126,979,54,64
9127,9127,961,27,38
9128,9128,90,59,28
9129,9129,795,18,31
9130,9130,279,56,58
9131,9131,593,18,37
9132,9132,646,38,43
9133,9133,585,21,23
9134,9134,927,51,22
9135,9135,674,32,40
9136,9136,691,13,66
9137,9137,758,43,65
9138,9138,355,55,27
9139,9139,406,24,51
9140,9140,510,51,74
9141,9141,951,15,76
9142,9142,571,25,27
9143,9143,942,29,44
9144,9144,913,43,53
9145,9145,781,36,33
9146,9146,603,41,24
9147,9147,214,23,46
9148,9148,893,35,42
9149,9149,275,20,80
9150,9150,974,13,12
9151,9151,812,33,63
9152,9152,809,30,55
9153,9153,998,47,19
9154,9154,832,40,26
9155,9155,40,43,76
9156,9156,603,37,60
9157,9157,9,58,22
9158,9158,216,54,18
9159,9159,814,39,58
9160,9160,155,26,20
9161,9161,773,58,80
9162,9162,533,45,66
9163,9163,153,30,68
9164,9164,80,14,62
9165,9165,933,20,49
9166,9166,747,45,51
9167,9167,154,54,28
9168,9168,906,48,29
9169,9169,19,15,66
9170,9170,258,44,46
9171,9171,504,39,74
9172,9172,527,10,41
9173,9173,871,37,20
9174,9174,984,46,13
9175,9175,333,60,37
9176,9176,71,48,27
9177,9177,391,25,38
9178,9178,783,18,69
9179,9179,622,59,39
9180,9180,317,56,33
9181,9181,831,44,68
9182,9182,536,46,11
9183,9183,900,50,31
9184,9184,720,22,18
9185,9185,585,29,35
9186,9186,23,10,35
9187,9187,856,43,53
9188,9188,662,60,74
9189,9189,573,33,58
9190,9190,138,40,73
9191,9191,797,37,19
9192,9192,680,28,34
9193,9193,843,10,53
9194,9194,926,31,22
9195,9195,866,27,30
9196,9196,110,30,10
9197,9197,143,22,31
9198,9198,211,40,74
9199,9199,745,60,11
9200,9200,973,45,28
9201,9201,633,10,11
9202,9202,660,58,72
9203,9203,647,37,33
9204,9204,834,44,29
9205,9205,709,28,50
9206,9206,190,27,36
9207,9207,504,49,13
9208,9208,3,25,74
9209,9209,911,36,50
9210,9210,914,30,31
9211,9211,501,48,71
9212,9212,105,27,46
9213,9213,757,60,74
9214,9214,8,21,76
9215,9215,805,58,71
9216,9216,896,34,16
9217,9217,153,37,44
9218,9218,785,43,15
9219,9219,3,28,17
9220,9220,921,22,72
9221,9221,601,55,49
9222,9222,575,16,54
9223,9223,401,59,45
9224,9224,446,42,56
9225,9225,254,55,14
9226,9226,78,43,30
9227,9227,611,38,71
9228,9228,35,14,73
9229,9229,295,33,75
9230,9230,895,37,31
9231,9231,961,52,61
9232,9232,9,44,79
9233,9233,751,54,62
9234,9234,204,46,27
9235,9235,714,28,17
9236,9236,941,13,77
9237,9237,388,25,64
9238,9238,482,37,72
9239,9239,754,32,63
9240,9240,455,16,30
9241,9241,757,34,16
9242,9242,598,56,72
9243,9243,798,26,61
9244,9244,415,10,28
9245,9245,892,25,15
9246,9246,440,37,12
9247,9247,347,58,70
9248,9248,450,12,16
9249,9249,853,47,77
9250,9250,394,28,50
9251,9251,610,30,26
9252,9252,188,54,18
9253,9253,806,35,38
9254,9254,135,56,68
9255,9255,956,57,14
9256,9256,432,11,72
9257,9257,925,19,71
9258,9258,698,36,55
9259,9259,606,23,16
9260,9260,426,27,43
9261,9261,1000,20,33
9262,9262,360,53,18
9263,9263,719,17,14
9264,9264,110,21,68
9265,9265,796,41,60
9266,9266,593,34,72
9267,9267,630,22,26
9268,9268,145,51,19
9269,9269,689,43,29
9270,9270,225,33,25
9271,9271,760,11,41
9272,9272,566,33,40
9273,9273,416,40,76
9274,9274,938,30,28
9275,9275,618,16,80
9276,9276,817,38,61
9277,9277,59,26,65
9278,9278,568,12,60
9279,9279,428,44,37
9280,9280,835,60,39
9281,9281,511,19,36
9282,9282,261,23,67
9283,9283,911,12,67
9284,9284,8,58,38
9285,9285,233,43,47
9286,9286,943,51,38
9287,9287,898,40,41
9288,9288,481,41,39
9289,9289,221,50,73
9290,9290,313,16,59
9291,9291,365,35,44
9292,9292,395,55,22
9293,9293,731,22,71
9294,9294,814,54,29
9295,9295,514,54,32
9296,9296,180,14,20
9297,9297,758,53,48
9298,9298,997,30,18
9299,9299,529,38,56
9300,9300,429,46,42
9301,9301,21,37,57
9302,9302,345,56,10
9303,9303,986,12,16
9304,9304,762,25,64
9305,9305,590,16,54
9306,9306,714,27,27
9307,9307,885,50,71
9308,9308,516,59,18
9309,9309,816,38,77
9310,9310,382,51,78
9311,9311,780,32,69
9312,9312,205,30,59
9313,9313,350,32,63
9314,9314,138,52,63
9315,9315,626,35,23
9316,9316,7,29,73
9317,9317,252,23,70
9318,9318,938,47,15
9319,9319,363,58,53
9320,9320,637,50,64
9321,9321,443,54,69
9322,9322,95,27,17
9323,9323,803,59,45
9324,9324,979,28,16
9325,9325,45,11,42
9326,9326,203,10,23
9327,9327,340,18,66
9328,9328,498,14,64
9329,9329,684,54,23
9330,9330,240,30,50
9331,9331,95,11,23
9332,9332,131,17,48
9333,9333,929,38,19
9334,9334,246,34,72
9335,9335,948,38,21
9336,9336,382,55,34
9337,9337,694,33,51
9338,9338,995,15,66
9339,9339,223,24,14
9340,9340,385,16,14
9341,9341,390,14,34
9342,9342,139,29,45
9343,9343,18,46,68
9344,9344,802,33,63
9345,9345,913,56,26
9346,9346,260,49,33
9347,9347,269,10,19
9348,9348,981,10,67
9349,9349,314,37,40
9350,9350,204,35,51
9351,9351,902,20,13
9352,9352,179,43,24
9353,9353,641,14,47
9354,9354,721,42,63
9355,9355,280,11,75
9356,9356,851,57,70
9357,9357,209,57,12
9358,9358,914,56,40
9359,9359,295,27,69
9360,9360,364,23,51
9361,9361,264,54,57
9362,9362,726,53,27
9363,9363,162,21,48
9364,9364,112,30,79
9365,9365,583,55,36
9366,9366,851,27,54
9367,9367,965,11,15
9368,9368,375,32,22
9369,9369,316,33,49
9370,9370,978,11,73
9371,9371,579,38,63
9372,9372,433,42,11
9373,9373,672,37,18
9374,9374,624,29,45
9375,9375,229,43,65
9376,9376,297,49,41
9377,9377,748,35,54
9378,9378,771,22,43
9379,9379,710,24,15
9380,9380,273,19,26
9381,9381,709,55,54
9382,9382,859,33,35
9383,9383,822,46,40
9384,9384,589,32,58
9385,9385,311,58,47
9386,9386,365,31,46
9387,9387,405,35,17
9388,9388,85,45,73
9389,9389,99,29,13
9390,9390,342,49,60
9391,9391,455,32,74
9392,9392,411,22,38
9393,9393,746,59,72
9394,9394,276,37,40
9395,9395,548,16,35
9396,9396,288,59,63
9397,9397,526,14,35
9398,9398,981,57,43
9399,9399,934,48,27
9400,9400,361,56,11
9401,9401,493,52,31
9402,9402,406,28,25
9403,9403,748,37,36
9404,9404,203,58,76
9405,9405,481,54,37
9406,9406,453,48,57
9407,9407,880,34,80
9408,9408,874,44,72
9409,9409,790,22,23
9410,9410,159,18,17
9411,9411,200,59,38
9412,9412,794,38,69
9413,9413,366,41,57
9414,9414,287,17,48
9415,9415,983,53,54
9416,9416,89,47,62
9417,9417,969,39,34
9418,9418,998,53,39
9419,9419,109,42,73
9420,9420,564,18,58
9421,9421,913,23,32
9422,9422,375,52,45
9423,9423,633,32,41
9424,9424,877,18,52
9425,9425,972,56,23
9426,9426,123,39,55
9427,9427,830,38,60
9428,9428,948,41,67
9429,9429,546,29,73
9430,9430,786,60,36
9431,9431,736,54,50
9432,9432,324,53,72
9433,9433,638,40,80
9434,9434,693,47,74
9435,9435,145,56,25
9436,9436,61,54,61
9437,9437,258,39,41
9438,9438,150,55,74
9439,9439,765,27,35
9440,9440,929,23,69
9441,9441,333,39,71
9442,9442,725,16,50
9443,9443,310,33,29
9444,9444,90,11,57
9445,9445,418,37,40
9446,9446,479,27,31
9447,9447,13,33,18
9448,9448,389,60,64
9449,9449,139,41,20
9450,9450,229,13,79
9451,9451,484,43,49
9452,9452,542,15,58
9453,9453,365,37,71
9454,9454,35,43,77
9455,9455,237,38,34
9456,9456,531,57,76
9457,9457,379,50,20
9458,9458,142,52,74
9459,9459,780,25,25
9460,9460,451,20,46
9461,9461,647,54,46
9462,9462,462,28,62
9463,9463,639,19,80
9464,9464,410,48,52
9465,9465,425,43,41
9466,9466,188,53,56
9467,9467,226,16,57
9468,9468,823,16,63
9469,9469,466,31,30
9470,9470,602,31,51
9471,9471,51,13,21
9472,9472,608,47,28
9473,9473,210,49,10
9474,9474,854,35,42
9475,9475,467,18,20
9476,9476,107,51,63
9477,9477,148,26,78
9478,9478,742,35,30
9479,9479,514,26,12
9480,9480,52,18,43
9481,9481,99,49,59
9482,9482,132,31,46
9483,9483,31,16,58
9484,9484,264,34,64
9485,9485,969,55,51
9486,9486,388,16,48
9487,9487,857,48,77
9488,9488,655,47,43
9489,9489,242,38,46
9490,9490,302,35,49
9491,9491,234,35,26
9492,9492,42,40,59
9493,9493,87,54,34
9494,9494,702,39,28
9495,9495,419,26,34
9496,9496,941,40,12
9497,9497,771,58,50
9498,9498,828,38,10
9499,9499,885,42,17
9500,9500,241,14,20
9501,9501,721,35,37
9502,9502,767,56,15
9503,9503,808,31,53
9504,9504,963,40,15
9505,9505,981,28,64
9506,9506,67,43,64
9507,9507,788,47,33
9508,9508,932,36,43
9509,9509,392,56,46
9510,9510,999,40,36
9511,9511,509,45,73
9512,9512,842,29,50
9513,9513,683,21,61
9514,9514,223,34,73
9515,9515,150,16,34
9516,9516,205,44,47
9517,9517,432,50,68
9518,9518,267,47,43
9519,9519,512,58,54
9520,9520,929,45,76
9521,9521,718,42,65
9522,9522,42,35,33
9523,9523,901,35,67
9524,9524,571,39,75
9525,9525,485,37,39
9526,9526,26,50,15
9527,9527,448,35,72
9528,9528,686,14,54
9529,9529,33,10,15
9530,9530,623,49,46
9531,9531,544,29,62
9532,9532,956,23,18
9533,9533,45,43,60
9534,9534,847,46,61
9535,9535,532,28,31
9536,9536,829,13,63
9537,9537,383,23,73
9538,9538,156,58,24
9539,9539,267,57,22
9540,9540,382,51,74
9541,9541,394,28,16
9542,9542,247,48,28
9543,9543,59,30,57
9544,9544,212,12,60
9545,9545,246,35,34
9546,9546,500,54,41
9547,9547,632,13,78
9548,9548,286,16,19
9549,9549,19,27,49
9550,9550,167,49,35
9551,9551,732,15,32
9552,9552,558,18,14
9553,9553,831,30,14
9554,9554,5,12,77
9555,9555,148,25,71
9556,9556,388,21,45
9557,9557,644,27,33
9558,9558,243,41,14
9559,9559,51,49,25
9560,9560,784,43,57
9561,9561,983,44,37
9562,9562,337,14,31
9563,9563,708,18,54
9564,9564,332,52,54
9565,9565,56,27,10
9566,9566,615,23,70
9567,9567,296,41,55
9568,9568,404,42,53
9569,9569,683,56,80
9570,9570,397,45,76
9571,9571,45,16,26
9572,9572,20,16,61
9573,9573,48,56,75
9574,9574,98,30,62
9575,9575,410,39,79
9576,9576,779,39,18
9577,9577,572,14,51
9578,9578,9,43,74
9579,9579,705,51,29
9580,9580,788,28,70
9581,9581,112,20,36
9582,9582,132,54,57
9583,9583,733,51,55
9584,9584,896,19,72
9585,9585,441,45,59
9586,9586,991,32,77
9587,9587,47,54,52
9588,9588,88,41,20
9589,9589,822,18,58
9590,9590,927,44,72
9591,9591,423,39,15
9592,9592,126,55,34
9593,9593,542,53,63
9594,9594,648,50,70
9595,9595,543,35,54
9596,9596,916,35,74
9597,9597,62,29,62
9598,9598,915,47,45
9599,9599,929,38,18
9600,9600,758,48,45
9601,9601,382,27,38
9602,9602,866,23,11
9603,9603,386,42,50
9604,9604,167,51,49
9605,9605,12,11,16
9606,9606,499,15,53
9607,9607,361,29,58
9608,9608,37,13,65
9609,9609,29,25,63
9610,9610,771,16,11
9611,9611,772,58,70
9612,9612,877,28,29
9613,9613,580,21,11
9614,9614,382,53,36
9615,9615,547,46,22
9616,9616,405,37,66
9617,9617,51,57,24
9618,9618,17,59,34
9619,9619,997,53,36
9620,9620,143,48,31
9621,9621,253,50,26
9622,9622,483,19,16
9623,9623,134,59,42
9624,9624,9,35,75
9625,9625,430,17,11
9626,9626,269,16,12
9627,9627,433,16,11
9628,9628,990,13,12
9629,9629,99,56,74
9630,9630,634,55,58
9631,9631,785,14,16
9632,9632,48,55,68
9633,9633,480,15,32
9634,9634,73,37,55
9635,9635,283,51,16
9636,9636,672,25,42
9637,9637,172,60,40
9638,9638,430,18,32
9639,9639,400,49,28
9640,9640,994,45,26
9641,9641,631,25,31
9642,9642,723,20,64
9643,9643,154,11,70
9644,9644,40,13,65
9645,9645,185,39,58
9646,9646,957,10,58
9647,9647,192,25,58
9648,9648,960,12,79
9649,9649,66,46,22
9650,9650,149,36,31
9651,9651,719,36,58
9652,9652,452,48,78
9653,9653,21,21,31
9654,9654,854,50,74
9655,9655,722,36,69
9656,9656,491,37,59
9657,9657,220,56,31
9658,9658,336,58,66
9659,9659,894,23,46
9660,9660,83,36,54
9661,9661,520,10,52
9662,9662,616,17,64
9663,9663,914,22,59
9664,9664,238,35,64
9665,9665,926,56,34
9666,9666,646,36,27
9667,9667,887,15,34
9668,9668,912,55,31
9669,9669,602,23,39
9670,9670,895,18,35
9671,9671,568,28,52
9672,9672,79,33,29
9673,9673,978,14,80
9674,9674,431,29,43
9675,9675,56,49,42
9676,9676,503,26,48
9677,9677,459,51,71
9678,9678,896,23,26
9679,9679,781,17,22
9680,9680,914,26,80
9681,9681,954,32,34
9682,9682,26,23,70
9683,9683,371,32,63
9684,9684,805,55,75
9685,9685,545,28,47
9686,9686,405,30,12
9687,9687,417,59,34
9688,9688,692,38,39
9689,9689,83,15,42
9690,9690,600,18,70
9691,9691,447,13,51
9692,9692,851,22,40
9693,9693,360,11,62
9694,9694,836,32,12
9695,9695,952,24,56
9696,9696,952,54,49
9697,9697,61,37,66
9698,9698,199,42,41
9699,9699,135,27,77
9700,9700,278,40,80
9701,9701,312,21,35
9702,9702,392,29,69
9703,9703,827,15,29
9704,9704,823,16,13
9705,9705,907,45,63
9706,9706,375,10,57
9707,9707,732,34,18
9708,9708,375,47,14
9709,9709,752,41,75
9710,9710,132,24,35
9711,9711,346,57,63
9712,9712,787,19,56
9713,9713,341,60,37
9714,9714,178,51,80
9715,9715,895,29,69
9716,9716,443,52,52
9717,9717,93,19,11
9718,9718,351,36,69
9719,9719,184,28,24
9720,9720,486,23,30
9721,9721,900,37,41
9722,9722,525,38,66
9723,9723,432,40,33
9724,9724,160,22,49
9725,9725,197,22,32
9726,9726,287,53,64
9727,9727,390,31,35
9728,9728,971,42,16
9729,9729,832,55,51
9730,9730,126,22,75
9731,9731,289,38,44
9732,9732,205,10,14
9733,9733,748,43,64
9734,9734,553,48,65
9735,9735,620,33,46
9736,9736,809,23,17
9737,9737,481,50,76
9738,9738,320,50,18
9739,9739,667,46,45
9740,9740,221,17,78
9741,9741,591,41,41
9742,9742,543,16,39
9743,9743,523,52,26
9744,9744,154,31,17
9745,9745,553,21,10
9746,9746,9,36,56
9747,9747,483,17,10
9748,9748,746,18,27
9749,9749,96,40,13
9750,9750,608,14,49
9751,9751,407,55,27
9752,9752,972,51,39
9753,9753,943,28,43
9754,9754,866,40,19
9755,9755,133,22,27
9756,9756,959,38,34
9757,9757,670,29,59
9758,9758,848,14,49
9759,9759,868,21,65
9760,9760,399,32,57
9761,9761,760,12,68
9762,9762,765,15,10
9763,9763,202,29,12
9764,9764,672,37,34
9765,9765,700,19,80
9766,9766,881,43,51
9767,9767,31,42,44
9768,9768,2,30,28
9769,9769,472,12,65
9770,9770,47,46,32
9771,9771,783,31,57
9772,9772,443,31,25
9773,9773,981,26,22
9774,9774,351,10,80
9775,9775,922,24,49
9776,9776,860,48,69
9777,9777,403,43,10
9778,9778,651,33,52
9779,9779,461,53,14
9780,9780,913,19,18
9781,9781,794,13,62
9782,9782,399,57,38
9783,9783,108,19,69
9784,9784,904,17,74
9785,9785,530,30,36
9786,9786,236,37,14
9787,9787,747,19,20
9788,9788,565,55,54
9789,9789,502,47,79
9790,9790,879,46,41
9791,9791,448,30,63
9792,9792,342,39,16
9793,9793,897,39,18
9794,9794,291,56,72
9795,9795,565,24,35
9796,9796,665,53,56
9797,9797,322,26,49
9798,9798,500,19,53
9799,9799,495,60,54
9800,9800,208,50,65
9801,9801,706,25,11
9802,9802,753,21,43
9803,9803,285,11,57
9804,9804,738,31,12
9805,9805,714,25,43
9806,9806,794,55,27
9807,9807,200,40,70
9808,9808,630,34,19
9809,9809,76,42,79
9810,9810,786,56,43
9811,9811,740,58,35
9812,9812,444,10,17
